=== Symmetry Strategy Backtest: NSE:NIFTY ===
Traceback (most recent call last):
  File "d:\py_code_workspace\.venv\Lib\site-packages\tvDatafeed\main.py", line 46, in __init__
    basecookies = rookiepy.brave(['https://www.tradingview.com','https://www.in.tradingview.com'])
                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: Chrome cookies from version v130 can be decrypted only when running as admin due to appbound encryption!

Location:
    rookie-rs\src\browser\chromium.rs:52:9
2026-02-28 20:43:51,457 - INFO - TradingViewAPI initialized with tvDatafeed
2026-02-28 20:43:51,759 - INFO - Quote session generated: qs_xwmbxagkzeqa, Chart session generated: cs_cnnvdoareudd
2026-02-28 20:43:51,760 - DEBUG - Sending message: ~m~54~m~{"m":"set_auth_token","p":["unauthorized_user_token"]}
2026-02-28 20:43:51,760 - DEBUG - Sending message: ~m~34~m~{"m":"set_locale","p":["en","US"]}
2026-02-28 20:43:51,760 - DEBUG - Sending message: ~m~55~m~{"m":"chart_create_session","p":["cs_cnnvdoareudd",""]}
2026-02-28 20:43:51,760 - DEBUG - Sending message: ~m~52~m~{"m":"quote_create_session","p":["qs_xwmbxagkzeqa"]}
2026-02-28 20:43:51,760 - DEBUG - Sending message: ~m~307~m~{"m":"quote_set_fields","p":["qs_xwmbxagkzeqa","ch","chp","current_session","description","local_description","language","exchange","fractional","is_tradable","lp","lp_time","minmov","minmove2","original_name","pricescale","pro_name","short_name","type","update_mode","volume","currency_code","rchp","rtc"]}
2026-02-28 20:43:51,760 - DEBUG - Sending message: ~m~51~m~{"m":"quote_hibernate_all","p":["qs_xwmbxagkzeqa"]}
2026-02-28 20:43:51,883 - INFO - Registered ILiveStreamProvider provider: tradingview (priority: 10)
2026-02-28 20:43:51,883 - INFO - Registered ILiveStreamProvider provider: upstox (priority: 20)
2026-02-28 20:43:51,883 - INFO - Registered IOptionsDataProvider provider: upstox (priority: 30)
2026-02-28 20:43:51,883 - INFO - Registered IOptionsDataProvider provider: trendlyne (priority: 20)
2026-02-28 20:43:51,892 - INFO - Registered IOptionsDataProvider provider: nse (priority: 5)
2026-02-28 20:43:51,892 - INFO - Registered IHistoricalDataProvider provider: upstox (priority: 30)
2026-02-28 20:43:51,892 - INFO - Registered IHistoricalDataProvider provider: tradingview (priority: 20)
Error obtaining cookies: Chrome cookies from version v130 can be decrypted only when running as admin due to appbound encryption!

Location:
    rookie-rs\src\browser\chromium.rs:52:9
 __AUTH -------------------
 sessionid = None
 TOKEN : None
Fetching 500 index candles...
2026-02-28 20:43:51,892 - INFO - Upstox fetching historical candles for NSE:NIFTY (interval=1, count=500, from=None, to=None)
2026-02-28 20:43:53,603 - INFO - Fetching historical candles for NSE:NIFTY (bars=500)
2026-02-28 20:43:53,603 - INFO - Mapped NSE:NIFTY -> NSE:NIFTY
2026-02-28 20:43:53,603 - INFO - Formatted symbol: NSE:Nifty
2026-02-28 20:43:53,603 - DEBUG - creating websocket connection
2026-02-28 20:43:53,934 - DEBUG - getting data for NSE:Nifty...
2026-02-28 20:43:54,279 - INFO - Retrieved 500 candles via tvDatafeed for NSE:NIFTY
2026-02-28 20:43:54,289 - INFO - Merged TradingView volume for index NSE:NIFTY (500/1875 candles matched)
2026-02-28 20:43:54,289 - INFO - Upstox fetching option chain for NSE:NIFTY (NSE_INDEX|Nifty 50) reference=None
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C23450 <-> NSE_FO|54766
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P23450 <-> NSE_FO|54767
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P23450 <-> NSE_FO|54767
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C23500 <-> NSE_FO|54768
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C23500 <-> NSE_FO|54768
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P23500 <-> NSE_FO|54769
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P23500 <-> NSE_FO|54769
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C23550 <-> NSE_FO|54770
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C23550 <-> NSE_FO|54770
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P23550 <-> NSE_FO|54771
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P23550 <-> NSE_FO|54771
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C23600 <-> NSE_FO|54772
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C23600 <-> NSE_FO|54772
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P23600 <-> NSE_FO|54773
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P23600 <-> NSE_FO|54773
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C23650 <-> NSE_FO|54774
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C23650 <-> NSE_FO|54774
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P23650 <-> NSE_FO|54775
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P23650 <-> NSE_FO|54775
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C23700 <-> NSE_FO|54776
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C23700 <-> NSE_FO|54776
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P23700 <-> NSE_FO|54777
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P23700 <-> NSE_FO|54777
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C23750 <-> NSE_FO|54778
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C23750 <-> NSE_FO|54778
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P23750 <-> NSE_FO|54779
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P23750 <-> NSE_FO|54779
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C23800 <-> NSE_FO|54787
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C23800 <-> NSE_FO|54787
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P23800 <-> NSE_FO|54788
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P23800 <-> NSE_FO|54788
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C23850 <-> NSE_FO|54789
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C23850 <-> NSE_FO|54789
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P23850 <-> NSE_FO|54790
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P23850 <-> NSE_FO|54790
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C23900 <-> NSE_FO|54791
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C23900 <-> NSE_FO|54791
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P23900 <-> NSE_FO|54792
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P23900 <-> NSE_FO|54792
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C23950 <-> NSE_FO|54793
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C23950 <-> NSE_FO|54793
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P23950 <-> NSE_FO|54794
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P23950 <-> NSE_FO|54794
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24000 <-> NSE_FO|54795
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24000 <-> NSE_FO|54795
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24000 <-> NSE_FO|54796
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24000 <-> NSE_FO|54796
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24050 <-> NSE_FO|54797
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24050 <-> NSE_FO|54797
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24050 <-> NSE_FO|54798
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24050 <-> NSE_FO|54798
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24100 <-> NSE_FO|54799
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24100 <-> NSE_FO|54799
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24100 <-> NSE_FO|54800
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24100 <-> NSE_FO|54800
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24150 <-> NSE_FO|54801
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24150 <-> NSE_FO|54801
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24150 <-> NSE_FO|54802
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24150 <-> NSE_FO|54802
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24200 <-> NSE_FO|54803
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24200 <-> NSE_FO|54803
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24200 <-> NSE_FO|54804
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24200 <-> NSE_FO|54804
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24250 <-> NSE_FO|54805
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24250 <-> NSE_FO|54805
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24250 <-> NSE_FO|54806
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24250 <-> NSE_FO|54806
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24300 <-> NSE_FO|54807
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24300 <-> NSE_FO|54807
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24300 <-> NSE_FO|54808
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24300 <-> NSE_FO|54808
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24350 <-> NSE_FO|54809
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24350 <-> NSE_FO|54809
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24350 <-> NSE_FO|54810
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24350 <-> NSE_FO|54810
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24400 <-> NSE_FO|54811
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24400 <-> NSE_FO|54811
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24400 <-> NSE_FO|54812
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24400 <-> NSE_FO|54812
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24450 <-> NSE_FO|54815
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24450 <-> NSE_FO|54815
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24450 <-> NSE_FO|54816
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24450 <-> NSE_FO|54816
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24500 <-> NSE_FO|54817
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24500 <-> NSE_FO|54817
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24500 <-> NSE_FO|54818
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24500 <-> NSE_FO|54818
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24550 <-> NSE_FO|54820
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24550 <-> NSE_FO|54820
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24550 <-> NSE_FO|54821
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24550 <-> NSE_FO|54821
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24600 <-> NSE_FO|54832
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24600 <-> NSE_FO|54832
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24600 <-> NSE_FO|54833
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24600 <-> NSE_FO|54833
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24650 <-> NSE_FO|54834
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24650 <-> NSE_FO|54834
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24650 <-> NSE_FO|54835
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24650 <-> NSE_FO|54835
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24700 <-> NSE_FO|54873
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24700 <-> NSE_FO|54873
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24700 <-> NSE_FO|54875
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24700 <-> NSE_FO|54875
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24750 <-> NSE_FO|54876
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24750 <-> NSE_FO|54876
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24750 <-> NSE_FO|54877
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24750 <-> NSE_FO|54877
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24800 <-> NSE_FO|54878
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24800 <-> NSE_FO|54878
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24800 <-> NSE_FO|54879
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24800 <-> NSE_FO|54879
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24850 <-> NSE_FO|54880
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24850 <-> NSE_FO|54880
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24850 <-> NSE_FO|54881
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24850 <-> NSE_FO|54881
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24900 <-> NSE_FO|54882
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24900 <-> NSE_FO|54882
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24900 <-> NSE_FO|54883
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24900 <-> NSE_FO|54883
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C24950 <-> NSE_FO|54884
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C24950 <-> NSE_FO|54884
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P24950 <-> NSE_FO|54885
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P24950 <-> NSE_FO|54885
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C25000 <-> NSE_FO|54886
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C25000 <-> NSE_FO|54886
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P25000 <-> NSE_FO|54887
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P25000 <-> NSE_FO|54887
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C25050 <-> NSE_FO|54888
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C25050 <-> NSE_FO|54888
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P25050 <-> NSE_FO|54890
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P25050 <-> NSE_FO|54890
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C25100 <-> NSE_FO|54891
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C25100 <-> NSE_FO|54891
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P25100 <-> NSE_FO|54892
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P25100 <-> NSE_FO|54892
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C25150 <-> NSE_FO|54893
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C25150 <-> NSE_FO|54893
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P25150 <-> NSE_FO|54902
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P25150 <-> NSE_FO|54902
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C25200 <-> NSE_FO|54903
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C25200 <-> NSE_FO|54903
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P25200 <-> NSE_FO|54904
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P25200 <-> NSE_FO|54904
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C25250 <-> NSE_FO|54905
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C25250 <-> NSE_FO|54905
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P25250 <-> NSE_FO|54906
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P25250 <-> NSE_FO|54906
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C25300 <-> NSE_FO|54907
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C25300 <-> NSE_FO|54907
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P25300 <-> NSE_FO|54908
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P25300 <-> NSE_FO|54908
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C25350 <-> NSE_FO|54909
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302C25350 <-> NSE_FO|54909
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302P25350 <-> NSE_FO|54910
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NIFTY260302P25350 <-> NSE_FO|54910
2026-02-28 20:43:55,263 - DEBUG - Registered mapping: NSE:NIFTY260302C25400 <-> NSE_FO|54911
2026-02-28 20:43:55,271 - DEBUG - Registered mapping: NIFTY260302C25400 <-> NSE_FO|54911
2026-02-28 20:43:55,271 - DEBUG - Registered mapping: NSE:NIFTY260302P25400 <-> NSE_FO|54912
2026-02-28 20:43:55,271 - DEBUG - Registered mapping: NIFTY260302P25400 <-> NSE_FO|54912
2026-02-28 20:43:55,271 - DEBUG - Registered mapping: NSE:NIFTY260302C25450 <-> NSE_FO|54913
